Unnamed: 0,title,ingredients,directions,link,source,NER
1255577,Parchment Baked Trout With Apple Stuffing,"[""1 None apple, peeled, cored, quartered and thinly sliced"", ""3 None scallions, julienned"", ""1 tbsp dill, chopped"", ""2 None whole rainbow trout, cleaned"", ""1 tbsp unsalted butter"", ""1 None lemon, 4 thin slices""]","[""Preheat the oven to 400\u00b0F."", ""Combine the apples, scallions and dill in a bowl and season to taste."", ""Fold 2 pieces of parchment paper (each about 5 inches longer than the trout) in half lengthwise. Place 1 trout on the bottom half of each sheet. Fill the trout cavities with the apple mixture, then evenly distribute the butter and lemon slices between each."", ""Fold the top half of the paper over the trout, then make small overlapping folds in the ends to enclose the trout. Use kitchen string to secure the paper, if necessary."", ""Place the packets on a baking sheet and bake for 20-25 mins (depending on the size of the fish), until the paper is brown and puffed up. Serve trout in packets.""]",recipes-plus.com/api/v2.0/recipes/26920,Gathered,"[""apple"", ""scallions"", ""dill"", ""trout"", ""butter"", ""lemon""]"
1255896,Walnut And Ricotta Stuffed Figs,"[""8 medium figs"", ""1/4 cup chopped walnuts, toasted"", ""1/2 cup ricotta cheese"", ""1 tbsp granulated sugar"", ""1/3 cup heavy cream"", ""2 tbsp butter"", ""1/3 cup firmly packed brown sugar""]","[""Preheat the oven to 400\u00b0F."", ""Cut the figs, from the top, into quarters, being careful not to cut all the way through. Open figs slightly and place on a baking pan."", ""Combine the nuts, cheese and granulated sugar in a small bowl; divide among the figs. Bake for about 10 mins or until the figs are heated through."", ""Meanwhile, combine the remaining ingredients in small saucepan. Stir on medium heat until the sugar dissolves. Simmer, uncovered, for 3 mins."", ""Place two figs in each serving dish; drizzle with caramel sauce.""]",recipes-plus.com/api/v2.0/recipes/36119,Gathered,"[""figs"", ""walnuts"", ""ricotta cheese"", ""sugar"", ""heavy cream"", ""butter"", ""brown sugar""]"
1256337,Eyeball Tarts,"[""1/2 cup tomato sauce"", ""24 None mini vol-au-vents (puff pastry tart shells), warmed"", ""12 None pimento-stuffed olives, halved horizontally"", ""12 None baby mozzarella cheese, halved""]","[""Simmer tomato sauce in a small saucepan over medium heat for 6-8 mins, until thickened. Distribute between vol-au-vents."", ""Meanwhile, press an olive half, rounded side up, into mozzarella to create eyeballs. Place 1 eyeball in each tart shell. Serve.""]",recipes-plus.com/api/v2.0/recipes/26258,Gathered,"[""tomato sauce"", ""olives"", ""mozzarella cheese""]"
1256620,Zucchini With Chorizo,"[""1 None fresh chorizo sausage (about 6 oz)"", ""4 medium zucchini, sliced""]","[""Squeeze the filling from the sausage casing. Cook the sausage in a large heated skillet, stirring, until the sausage browns and crumbles. Remove from the pan."", ""Add the zucchini to the drippings in the skillet. Cook, stirring, until browned and tender."", ""Return the sausage to the pan; cook, stirring, until combined. Serve.""]",recipes-plus.com/api/v2.0/recipes/34950,Gathered,"[""sausage"", ""zucchini""]"
1256621,Butterscotch And White Chocolate Fondue,"[""1 cup brown sugar"", ""1/2 cup honey or maple syrup"", ""3 1/2 tbps butter"", ""1 1/4 cups heavy cream"", ""3.5 oz white chocolate, coarsely chopped""]","[""In a small saucepan, stir sugar, honey, butter and cream over medium heat until sugar dissolves and butter melts. Bring to a boil. Boil for 1 min. Remove from heat and let cool for 5 mins."", ""Add chocolate and stir until smooth. Let stand for 10 mins before serving.""]",recipes-plus.com/api/v2.0/recipes/34964,Gathered,"[""brown sugar"", ""honey"", ""butter"", ""heavy cream"", ""white chocolate""]"
1256650,Cauliflower Salad,"[""2 tbsp curry powder"", ""1 cup mayonnaise"", ""1 None cauliflower, chopped into florets"", ""1 cup raisins"", ""1 cup toasted salted almonds""]","[""Stir curry powder into mayonnaise in large bowl."", ""Add remaining ingredients; toss to coat well.""]",recipes-plus.com/api/v2.0/recipes/35515,Gathered,"[""curry powder"", ""mayonnaise"", ""cauliflower"", ""raisins"", ""almonds""]"
1256694,Hot Fudge,"[""5.25 oz dark chocolate"", ""3/4 cup cream"", ""1/4 cup milk"", ""1/4 cup brown sugar"", ""1 tsp vanilla extract""]","[""In a small saucepan, combine all ingredients. Heat over low heat for 2-3 min, stirring, until melted and smooth. Keep warm.""]",recipes-plus.com/api/v2.0/recipes/22308,Gathered,"[""chocolate"", ""cream"", ""milk"", ""brown sugar"", ""vanilla""]"
1256916,Pan-Fried Asparagus With Bacon,"[""20 None asparagus spears, trimmed"", ""10 None slices of bacon, halved"", ""3-4 tbsp olive oil"", ""None None Juice of 1/2 lemon"", ""2 oz butter""]","[""Cook the asparagus in salted, boiling water for 4-5 minutes then drain and refresh under cold water. Wrap 1/2 slice of bacon around each asparagus spear."", ""Heat the oil in batches, add enough asparagus to fill the pan and fry, turning for 3-4 minutes until the bacon is crisp. Remove from the pan and keep warm."", ""Once the asparagus ready, add the lemon juice and butter to the pan and stir. Drizzle the pan juices over the asparagus then serve.""]",recipes-plus.com/api/v2.0/recipes/15999,Gathered,"[""bacon"", ""olive oil"", ""lemon"", ""butter""]"
1256931,Linguini With Smoked Salmon And Cream Sauce,"[""14 oz linguine"", ""1 cup cream"", ""2 tbsp capers, rinsed, drained"", ""None None zest and juice of 1 lemon"", ""7 oz sliced smoked salmon, cut into strips"", ""3 tbsp snipped dill""]","[""Cook linguine in a large saucepan of boiling water according to packet directions. Drain."", ""Bring cream to a boil in the same saucepan on medium heat. Stir in capers, lemon zest and juice. Return pasta to pan with salmon and dill and toss to coat. Serve with a grinding of pepper.""]",recipes-plus.com/api/v2.0/recipes/20958,Gathered,"[""linguine"", ""cream"", ""capers"", ""lemon"", ""salmon"", ""dill""]"
1256957,Cranberry Citrus Compote,"[""10-12 oz fresh or frozen cranberries"", ""1 1/4 cups granulated sugar"", ""1 None lemon, zested and juiced"", ""1 None orange, zested and juiced""]","[""In a medium saucepan, combine cranberries, sugar, 1 tbsp lemon juice, 4 tbsp orange juice and 1/4 cup water. Bring to a boil then reduce heat to medium and simmer for 10 mins, or until cranberries split and sauce thickens, stirring occasionally. Remove from heat and let cool to room temperature. Stir in 1/4 tsp lemon zest and 1/2 tsp orange zest.""]",recipes-plus.com/api/v2.0/recipes/31290,Gathered,"[""cranberries"", ""sugar"", ""lemon"", ""orange""]"
1257403,Perfect Mashed Potatoes,"[""2 1/4 lb potatoes, peeled, chopped"", ""1/3 cup heavy cream"", ""2 tbsp butter""]","[""Place potatoes in a large saucepan. Cover with cold water and bring to a boil. Boil for 15-20 mins, until tender. Drain."", ""Mash well then add cream and butter. Season. Beat with a wooden spoon until smooth and fluffy.""]",recipes-plus.com/api/v2.0/recipes/27767,Gathered,"[""potatoes"", ""heavy cream"", ""butter""]"
1257647,Paprika Almonds,"[""1 tbsp sunflower oil"", ""8.75 oz almonds"", ""1 tsp salt"", ""1/2 tsp paprika"", ""1/2 tsp cayenne pepper""]","[""Heat oil in a frying pan. Toast almonds, stirring constantly. Combine remaining ingredients then toss with almonds. Serve.""]",recipes-plus.com/api/v2.0/recipes/24577,Gathered,"[""sunflower oil"", ""almonds"", ""salt"", ""paprika"", ""cayenne pepper""]"
1257688,Eggplant Parmigiana Roll Ups,"[""1 1/2 cups tomato sauce"", ""1 None large eggplant, cut lengthwise into 8 thin slices"", ""8 slices ham"", ""4.5 oz ricotta cheese"", ""2 oz Parmesan cheese, grated"", ""3.5 oz mozzarella cheese, grated""]","[""Preheat oven to 350\u00b0F."", ""Spread 1 cup tomato sauce inside a deep baking dish."", ""Place eggplant slices on a clean work surface. Top each with ham. Combine ricotta and Parmesan. Season then distribute between eggplants. Roll up firmly to enclose and arrange in a single layer in prepared dish. Top with remaining pasta sauce. Sprinkle with mozzarella and bake for 25-30 mins, until golden and eggplant is tender.""]",recipes-plus.com/api/v2.0/recipes/26996,Gathered,"[""tomato sauce"", ""eggplant"", ""ham"", ""ricotta cheese"", ""Parmesan cheese"", ""mozzarella cheese""]"
1257796,Beer Can Chicken,"[""1 (4 lb) whole chicken"", ""1 tbsp Dijon mustard"", ""2 tbsp honey"", ""1 1/2 tbsp butter, softened"", ""1 can beer""]","[""Place chicken in a shallow dish. Using your fingertips, carefully pull skin away from chicken breasts and thighs."", ""Combine mustard, honey and butter in a small bowl. Season. Push 1/2 under chicken skin then rub remaining butter over chicken. Cover and chill for 3 hours, or overnight."", ""Preheat grill."", ""Open beer can and discard about 1/4 of the beer. Using a small sharp knife, make 3 punctures in the side of can above liquid level. Place can in the center of a disposable baking dish. Cover chicken legs and wings with foil. Sit chicken, standing upright, on beer can, pushing can into chicken cavity."", ""Cook chicken, covered, over indirect heat for about 40 mins. Remove foil from chicken and cook for another 10 mins, or until cooked through. Remove can from chicken then cover chicken and let rest for 10 mins before serving.""]",recipes-plus.com/api/v2.0/recipes/34647,Gathered,"[""chicken"", ""mustard"", ""honey"", ""butter"", ""beer""]"
1257877,Pizza Burger,"[""1 None English muffin, cut in half and toasted"", ""2 tsp store-bought pesto"", ""5 leaves arugula"", ""3 slices salami"", ""2 oz mozzarella cheese, sliced"", ""1 None small tomato, sliced""]","[""Spread the bottom half of the toasted English muffin with pesto and then pile up the arugula, salami, mozzarella and tomato. Top with the other half of the toasted muffin.""]",recipes-plus.com/api/v2.0/recipes/16311,Gathered,"[""pesto"", ""arugula"", ""salami"", ""mozzarella cheese"", ""tomato""]"
1257905,Peach Granita,"[""1 1/4 cups sugar"", ""4 None peaches, peeled, pitted, chopped, plus extra slices to decorate"", ""None None fresh mint leaves, to decorate""]","[""Bring sugar and 3 cups water to a boil. Reduce heat and simmer without stirring for 10 mins. Let cool to room temperature then puree with peaches until smooth. Strain into a bowl, cover and freeze for 3 hours, or until just set."", ""Break up ice crystals with a fork then freeze for 30 mins, or until firm. Spoon into serving bowls and decorate with peach slices and mint.""]",recipes-plus.com/api/v2.0/recipes/28354,Gathered,"[""sugar"", ""peaches"", ""mint""]"
1258263,Baked Potatoes With Sour Cream And Chives,"[""1 3/4 lb small new potatoes"", ""3/4 cup sour cream"", ""1/4 bunch chives, finely chopped"", ""None None paprika, for garnish""]","[""Preheat oven to 400\u00b0F. Place potatoes on an oiled baking sheet and bake for 45 mins. Cut in 1/2 lengthwise and spread sour cream in each. Season and serve sprinkled with chives and paprika.""]",recipes-plus.com/api/v2.0/recipes/18768,Gathered,"[""potatoes"", ""sour cream"", ""chives"", ""paprika""]"
1259268,Chorizo Stuffed Mushrooms,"[""6 tbsp olive oil"", ""8 None large mushrooms, cleaned, stems finely diced"", ""4 sprigs fresh parsley, leaves coarsely chopped"", ""3 oz chorizo, peeled, diced"", ""1 None onion, peeled, diced"", ""1 bunch arugula""]","[""Preheat oven to 400\u00b0F."", ""Heat 1 tbsp oil in a large frying pan. Saute mushroom caps for 3 mins per side. Drain on paper towels then transfer to a greased baking tray."", ""Mix 5 tbsp oil with chopped parsley. Heat 1/2 in a frying pan. Add chorizo, onion and mushrooms stems and saute for 4 mins. Season. Fill mushroom caps with mixture then drizzle with remaining parsley oil. Roast for 10 mins. Serve on a bed of arugula.""]",recipes-plus.com/api/v2.0/recipes/29966,Gathered,"[""olive oil"", ""mushrooms"", ""parsley"", ""chorizo"", ""onion"", ""arugula""]"
1259559,Dried Apricot Jam,"[""1 lb dried apricots, chopped coarsely"", ""5 cups sugar"", ""1/4 cup fresh lemon juice""]","[""Combine apricots and 5 cups water in large bowl. Cover and let stand overnight."", ""Transfer apricot mixture with sugar and juice to large saucepan. Stir on high heat, without boiling, until sugar dissolves. Boil, uncovered, stirring occasionally, for about 25 mins or until jam jells when tested. (To test for a jam's setting point, place a small quantity of the mixture onto a saucer. Allow to cool. If its ready, it will gel and wrinkle when moved.)"", ""Pour into hot sterilized jars and seal immediately. Store in a cool dry place. Once opened, store in the refrigerator.""]",recipes-plus.com/api/v2.0/recipes/32452,Gathered,"[""sugar"", ""lemon juice""]"
1259575,Mango Cheeks With Lime Wedges,"[""1 None mango"", ""1/2 None lime, cut into wedges""]","[""Slice cheeks from mango. Score each cheek in shallow criss-cross pattern, taking care not to cut through skin."", ""Serve mango cheeks with lime wedges.""]",recipes-plus.com/api/v2.0/recipes/35769,Gathered,"[""mango"", ""lime""]"
1259850,Grilled Corn On The Cob,"[""6 ears corn on the cob, shucked"", ""4 tbsp (1/2 stick) butter, melted""]","[""Preheat the grill on medium heat. Cook the corn in boiling salted water for 5 mins, or until just tender. Drain and cut each cob into 3 pieces."", ""Place on the grill and cook, turning, until golden all over. Drizzle with the butter.""]",recipes-plus.com/api/v2.0/recipes/26518,Gathered,"[""corn"", ""butter""]"
1259919,Tomato Buttermilk Shake,"[""1/2 None lemon, juiced"", ""2 tbsp chives, finely chopped"", ""2/3 cup buttermilk"", ""1 tbsp sun-dried tomato paste"", ""1/2 stalk celery, roughly chopped"", ""1 None tomato, skin removed and roughly chopped"", ""2-3 drops hot sauce""]","[""Brush rim of a tumbler glass with lemon juice then dip into chives. Place remaining chives in a blender with buttermilk, tomato paste, celery and tomato. Blend until smooth. Add hot sauce to taste and season with salt. Fill 1/2 the glass with ice cubes and pour milkshake over top.""]",recipes-plus.com/api/v2.0/recipes/18520,Gathered,"[""lemon"", ""chives"", ""buttermilk"", ""tomato"", ""celery"", ""tomato"", ""hot sauce""]"
1259980,Black Forest Cherry Jam,"[""550 g cherries, washed, stems removed and pitted"", ""250 g sugar"", ""2-3 tbsp cherry brandy"", ""75 g chocolate chips""]","[""Heat the cherries and sugar in a pan for 3-5 mins. Stir in the brandy and chocolate chips."", ""Pour into 3 sterilized jam jars with lids and close immediately, turning the jars over to create a good seal. Leave for 40 mins then store in a cool, dark place. Serve with bread with butter.""]",recipes-plus.com/api/v2.0/recipes/20066,Gathered,"[""cherries"", ""sugar"", ""brandy"", ""chocolate chips""]"
1190073,Weight Watchers Cheese Fries,"[""2 large idaho potatoes, peeled and cut into 1/4 inch thick strips"", ""1/4 teaspoon salt (to taste)"", ""1/4 teaspoon black pepper (to taste)"", ""1/2 cup shredded low-fat sharp cheddar cheese""]","[""Preheat oven to 400\u00b0F."", ""Coat a large baking sheet with cooking spray,."", ""Arrange potatoes on prepared baking sheet."", ""Season to taste with salt and pepper."", ""Bake 20 minutes."", ""Flip and cook until golden brown and fork tender (about another 20 mins)."", ""Cluster potatoes together on baking sheet and sprinkle with cheese."", ""Bake until cheese melts, about 5 minutes."", ""Yields 1/4 of fries per serving."", ""4 points plus per serving.""]",www.food.com/recipe/weight-watchers-cheese-fries-493840,Gathered,"[""potatoes"", ""salt"", ""black pepper"", ""cheddar cheese""]"
1190143,Southwest Salsa Dip,"[""1 3/4 cups salsa"", ""3/4 cup black beans, drained"", ""1/3 cup corn, drained"", ""1 1/2 tablespoons cilantro"", ""3/4 teaspoon lime juice"", ""1/4 teaspoon cumin""]","[""Mix all ingredients together."", ""chill."", ""serve (works good with tortillas, but i like ritz crackers the best).""]",www.food.com/recipe/southwest-salsa-dip-20673,Gathered,"[""salsa"", ""black beans"", ""corn"", ""cilantro"", ""lime juice"", ""cumin""]"
